V1	sign	V2
YBR231C	1	YJL115W
YBR231C	1	YCR077C
YBR231C	1	YOR308C
YBR231C	1	YDR137W
YBR231C	1	YDL074C
YBR231C	1	YHR066W
YBR231C	1	YNL199C
YBR231C	1	YKR029C
YBR231C	1	YMR060C
YBR231C	1	YFR037C
YBR231C	1	YBR103W
YBR231C	1	YBR245C
YBR231C	1	YGL174W
YBR231C	1	YBL052C
YBR231C	1	YOL115W
YBR231C	1	YDR289C
YBR231C	1	YEL003W
YBR231C	1	YPR023C
YBR231C	1	YDR150W
YBR231C	1	YGL043W
YBR231C	1	YJL140W
YBR231C	1	YIR008C
YBR231C	1	YDR159W
YBR231C	1	YMR078C
YBR231C	1	YIL084C
YBR231C	1	YJL148W
YBR231C	1	YGL058W
YBR231C	1	YIR005W
YBR231C	1	YPR031W
YBR231C	1	YLR103C
YBR231C	1	YGL194C
YBR231C	1	YOR339C
YBR231C	1	YGL195W
YBR231C	1	YKL213C
YBR231C	1	YLR385C
YBR231C	1	YBR278W
YBR231C	1	YMR091C
YBR231C	1	YEL031W
YBR231C	1	YOL004W
YBR231C	1	YBR136W
YBR231C	1	YNR010W
YBR231C	1	YOL145C
YBR231C	1	YNL307C
YBR231C	1	YGL070C
YBR231C	1	YPR187W
YBR231C	1	YOL012C
YBR231C	1	YOR349W
YBR231C	1	YNL312W
YBR231C	1	YLR399C
YBR231C	1	YDR176W
YBR231C	1	YGR270W
YBR231C	1	YJL168C
YBR231C	1	YOL017W
YBR231C	1	YNL097C
YBR231C	1	YBL086C
YBR231C	1	YJL030W
YBR231C	1	YLR262C
YBR231C	1	YBR289W
YBR231C	1	YLR268W
YBR231C	1	YGR002C
YBR231C	1	YPL214C
YBR231C	1	YML124C
YBR231C	1	YDR190C
YBR231C	1	YJL179W
YBR231C	1	YER111C
YBR231C	1	YGR005C
YBR231C	1	YCL016C
YBR231C	1	YGL086W
YBR231C	1	YNL330C
YBR231C	1	YKR082W
YBR231C	1	YPR070W
YBR231C	1	YCL029C
YBR231C	1	YEL061C
YBR231C	1	YER116C
YBR231C	1	YJL187C
YBR231C	1	YKL113C
YBR231C	1	YLR005W
YBR231C	1	YPL235W
YBR231C	1	YPL241C
YBR231C	1	YAL002W
YBR231C	1	YKL119C
YBR231C	1	YNR051C
YBR231C	1	YCL037C
YBR231C	1	YBR175W
YBR231C	1	YNR052C
YOR076C	1	YDL111C
YOR076C	1	YNL232W
YOR076C	1	YGL213C
YOR076C	1	YGR195W
YOR076C	1	YOR001W
YOR076C	1	YJR022W
YOR076C	1	YNL118C
YOR076C	1	YGR095C
YOR076C	1	YDR363W
YOR076C	1	YCR035C
YOR076C	1	YNL189W
YOR076C	1	YHR069C
YOR076C	1	YGL173C
YOR076C	1	YDR280W
YOR076C	1	YDL085W
YOR076C	1	YHR077C
YOR076C	1	YHR081W
YOR076C	1	YMR080C
YOR076C	1	YOL142W
YOR076C	1	YDR172W
YOR076C	1	YNL085W
YOR076C	1	YOL149W
YOR076C	1	YPR189W
YOR076C	1	YLR398C
YOR076C	1	YOL021C
YOR076C	1	YHL002W
YOR076C	1	YGR158C
YOR076C	1	YPL240C
YLR209C	1	YNL129W
YLR209C	1	YNL189W
YGR214W	1	YBR189W
YGR214W	1	YML028W
YGR214W	1	YCL059C
YGR214W	1	YDR447C
YGR214W	1	YDR099W
YGR214W	1	YDR457W
YGR214W	1	YLR048W
YGR214W	1	YKL010C
YGR214W	1	YBR079C
YGR214W	1	YNL112W
YGR214W	1	YKL029C
YGR214W	1	YGL238W
YGR214W	1	YGR081C
YGR214W	1	YNL124W
YGR214W	1	YLR432W
YGR214W	1	YDL020C
YGR214W	1	YHR019C
YGR214W	1	YML085C
YGR214W	1	YDL171C
YGR214W	1	YIL022W
YGR214W	1	YPR112C
YGR214W	1	YDL049C
YGR214W	1	YNL023C
YGR214W	1	YNL297C
YGR214W	1	YDR127W
YGR214W	1	YGR229C
YGR214W	1	YGL031C
YGR214W	1	YLR362W
YGR214W	1	YBR247C
YGR214W	1	YGR234W
YGR214W	1	YGR240C
YGR214W	1	YBL061C
YGR214W	1	YDR510W
YGR214W	1	YHR084W
YGR214W	1	YLL036C
YGR214W	1	YBL072C
YGR214W	1	YDR025W
YGR214W	1	YNL308C
YGR214W	1	YLR259C
YGR214W	1	YNL098C
YGR214W	1	YOR361C
YGR214W	1	YHL011C
YGR214W	1	YBR031W
YGR214W	1	YPL235W
YGR214W	1	YNL207W
YGR214W	1	YLR153C
YOR075W	1	YLR026C
YOR075W	1	YDL126C
YOR075W	1	YBR080C
YOR075W	1	YOL086C
YOR075W	1	YNL258C
YOR075W	1	YDR498C
YOR075W	1	YLR440C
YOR075W	1	YBR201W
YOR075W	1	YPR119W
YOR075W	1	YGL145W
YOR075W	1	YHR190W
YOR075W	1	YBL050W
YOR075W	1	YHR079C
YOR075W	1	YLR268W
YOR075W	1	YDR189W
YOR075W	1	YBR160W
YOR075W	1	YGL098W
YGL155W	1	YKL019W
YGL155W	1	YDL185W
YGL155W	1	YLR229C
YGL155W	1	YMR079W
YGL155W	1	YPR165W
YGL155W	1	YNL090W
YLR208W	1	YGR172C
YLR208W	1	YGL200C
YLR208W	1	YJR139C
YLR208W	1	YIL109C
YLR208W	1	YDL116W
YLR208W	1	YGR057C
YLR208W	1	YGL223C
YLR208W	1	YFL025C
YLR208W	1	YFL031W
YLR208W	1	YGL100W
YLR208W	1	YJR042W
YLR208W	1	YKL176C
YLR208W	1	YIL004C
YLR208W	1	YOR036W
YLR208W	1	YNL006W
YLR208W	1	YKL057C
YLR208W	1	YPR107C
YLR208W	1	YGR208W
YLR208W	1	YCR053W
YLR208W	1	YDL195W
YLR208W	1	YCR067C
YLR208W	1	YLR208W
YLR208W	1	YMR047C
YLR208W	1	YGL167C
YLR208W	1	YPL085W
YLR208W	1	YHR079C
YLR208W	1	YJL002C
YLR208W	1	YDR159W
YLR208W	1	YNL079C
YLR208W	1	YDR299W
YLR208W	1	YHR098C
YLR208W	1	YDR164C
YLR208W	1	YKL212W
YLR208W	1	YPR181C
YLR208W	1	YER105C
YLR208W	1	YDL212W
YLR208W	1	YML130C
YLR208W	1	YGL092W
YLR208W	1	YKR082W
YLR208W	1	YML012W
YHR197W	1	YFL002C
YHR197W	1	YER006W
YHR197W	1	YOR272W
YHR197W	1	YKL009W
YHR197W	1	YOL077C
YHR197W	1	YER165W
YHR197W	1	YNL110C
YHR197W	1	YPL146C
YHR197W	1	YBR087W
YHR197W	1	YNL113W
YHR197W	1	YLR423C
YHR197W	1	YLR074C
YHR197W	1	YGL111W
YHR197W	1	YNL002C
YHR197W	1	YDL031W
YHR197W	1	YBL002W
YHR197W	1	YMR290C
YHR197W	1	YDR101C
YHR197W	1	YOR063W
YHR197W	1	YHR052W
YHR197W	1	YLL008W
YHR197W	1	YMR049C
YHR197W	1	YNL182C
YHR197W	1	YCR072C
YHR197W	1	YDR131C
YHR197W	1	YNL061W
YHR197W	1	YPL093W
YHR197W	1	YPR016C
YHR197W	1	YBR251W
YHR197W	1	YOL127W
YHR197W	1	YHR088W
YHR197W	1	YGR103W
YHR197W	1	YLL034C
YHR197W	1	YGR245C
YHR197W	1	YIR009W
YHR197W	1	YHR085W
YHR197W	1	YKR048C
YHR197W	1	YLR106C
YHR197W	1	YOR206W
YHR197W	1	YPL211W
YHR197W	1	YCL014W
YHR197W	1	YKR081C
YHR197W	1	YLR002C
YHR197W	1	YLR009W
YHR197W	1	YML010W
YHR197W	1	YBR039W
YHR197W	1	YER126C
YHR197W	1	YNR053C
YFR032C______a	1	YLR029C
YFR032C______a	1	YGR034W
YFR032C______a	1	YBR191W
YFR032C______a	1	YDR447C
YFR032C______a	1	YMR242C
YFR032C______a	1	YDR471W
YFR032C______a	1	YDL136W
YFR032C______a	1	YGR085C
YFR032C______a	1	YGL103W
YFR032C______a	1	YLR075W
YFR032C______a	1	YKL046C
YFR032C______a	1	YLR448W
YFR032C______a	1	YER074W
YFR032C______a	1	YDR382W
YFR032C______a	1	YPL193W
YFR032C______a	1	YBL027W
YFR032C______a	1	YGL014W
YFR032C______a	1	YGR229C
YFR032C______a	1	YGL031C
YFR032C______a	1	YDL075W
YFR032C______a	1	YDL083C
YFR032C______a	1	YDL082W
YFR032C______a	1	YMR194W
YFR032C______a	1	YFR034C
YFR032C______a	1	YGL189C
YFR032C______a	1	YOL127W
YFR032C______a	1	YDR510W
YFR032C______a	1	YGR118W
YFR032C______a	1	YOL001W
YFR032C______a	1	YNL096C
YFR032C______a	1	YBL092W
YFR032C______a	1	YJL177W
YFR032C______a	1	YLR287C______a
YFR032C______a	1	YOL040C
YCR071C	1	YML025C
YCR071C	1	YLR312W______a
YCR071C	1	YDR322W
YCR071C	1	YDR462W
YCR071C	1	YNL252C
YCR071C	1	YOR150W
YCR071C	1	YKL167C
YCR071C	1	YGR076C
YCR071C	1	YLR439W
YCR071C	1	YPL173W
YCR071C	1	YNL005C
YCR071C	1	YNL284C
YCR071C	1	YDR237W
YCR071C	1	YCR046C
YCR071C	1	YMR024W
YCR071C	1	YDR116C
YCR071C	1	YPR125W
YCR071C	1	YKR006C
YCR071C	1	YBL038W
YCR071C	1	YGR220C
YCR071C	1	YMR193W
YCR071C	1	YLR361C
YCR071C	1	YBR122C
YCR071C	1	YDR296W
YCR071C	1	YGL058W
YCR071C	1	YMR091C
YCR071C	1	YOR361C
YCR071C	1	YDR405W
YCR071C	1	YOL027C
YCR071C	1	YHL004W
YCR071C	1	YKR085C
YCR071C	1	YJL063C
YOL101C	1	YOL065C
YOL101C	1	YJR143C
YOL101C	1	YOR285W
YOL101C	1	YCR048W
YOL101C	1	YIR006C
YOL101C	1	YIL090W
YOL101C	1	YKR053C
YOL101C	1	YPL240C
YGL023C	1	YLR166C
YGL023C	1	YDR477W
YGL023C	1	YPL031C
YGL023C	1	YFR014C
YGL023C	1	YKR007W
YGL023C	1	YMR049C
YGL023C	1	YJL164C
YGL023C	1	YML121W
YMR049C	1	YER133W
YMR049C	1	YER002W
YMR049C	1	YFL002C
YMR049C	1	YPL258C
YMR049C	1	YLR024C
YMR049C	1	YDR087C
YMR049C	1	YMR229C
YMR049C	1	YER006W
YMR049C	1	YGL207W
YMR049C	1	YNL230C
YMR049C	1	YDL122W
YMR049C	1	YOR272W
YMR049C	1	YKL009W
YMR049C	1	YMR100W
YMR049C	1	YOL077C
YMR049C	1	YMR242C
YMR049C	1	YKL014C
YMR049C	1	YNL110C
YMR049C	1	YKL021C
YMR049C	1	YER043C
YMR049C	1	YDR342C
YMR049C	1	YHR138C
YMR049C	1	YHR135C
YMR049C	1	YKL172W
YMR049C	1	YFL045C
YMR049C	1	YNL124W
YMR049C	1	YMR131C
YMR049C	1	YDL014W
YMR049C	1	YGL245W
YMR049C	1	YGL111W
YMR049C	1	YHR013C
YMR049C	1	YLR300W
YMR049C	1	YDR496C
YMR049C	1	YNL002C
YMR049C	1	YGL120C
YMR049C	1	YDL031W
YMR049C	1	YLR304C
YMR049C	1	YLR449W
YMR049C	1	YMR290C
YMR049C	1	YPL043W
YMR049C	1	YFR001W
YMR049C	1	YIL035C
YMR049C	1	YER091C
YMR049C	1	YDR386W
YMR049C	1	YOR063W
YMR049C	1	YHR183W
YMR049C	1	YHR052W
YMR049C	1	YHR193C
YMR049C	1	YFR014C
YMR049C	1	YNL175C
YMR049C	1	YLL008W
YMR049C	1	YHR197W
YMR049C	1	YGL023C
YMR049C	1	YMR049C
YMR049C	1	YFR028C
YMR049C	1	YPR008W
YMR049C	1	YHR066W
YMR049C	1	YNL061W
YMR049C	1	YPL093W
YMR049C	1	YGL180W
YMR049C	1	YPR016C
YMR049C	1	YLR369W
YMR049C	1	YOL127W
YMR049C	1	YHR088W
YMR049C	1	YGR103W
YMR049C	1	YLL034C
YMR049C	1	YGR245C
YMR049C	1	YJL010C
YMR049C	1	YBR142W
YMR049C	1	YOR206W
YMR049C	1	YMR093W
YMR049C	1	YPL211W
YMR049C	1	YDL208W
YMR049C	1	YDR188W
YMR049C	1	YOR361C
YMR049C	1	YDL213C
YMR049C	1	YDR412W
YMR049C	1	YHL007C
YMR049C	1	YKR081C
YMR049C	1	YDR060W
YMR049C	1	YLR002C
YMR049C	1	YLR276C
YMR049C	1	YER120W
YMR049C	1	YJL187C
YMR049C	1	YBR031W
YMR049C	1	YLR009W
YMR049C	1	YER126C
YNL182C	1	YER006W
YNL182C	1	YKL009W
YNL182C	1	YNL110C
YNL182C	1	YLR423C
YNL182C	1	YLR074C
YNL182C	1	YNL002C
YNL182C	1	YDL031W
YNL182C	1	YDR101C
YNL182C	1	YPL190C
YNL182C	1	YFR001W
YNL182C	1	YOR063W
YNL182C	1	YHR052W
YNL182C	1	YHR197W
YNL182C	1	YCR072C
YNL182C	1	YPL093W
YNL182C	1	YGL180W
YNL182C	1	YPR016C
YNL182C	1	YHR082C
YNL182C	1	YGR103W
YNL182C	1	YGR245C
YNL182C	1	YHR085W
YNL182C	1	YOL001W
YNL182C	1	YLR106C
YNL182C	1	YBR009C
YNL182C	1	YJL164C
YNL182C	1	YPL227C
YNL182C	1	YNR053C
YLL006W	1	YAL010C
YLL006W	1	YJR144W
YLL006W	1	YOR147W
YLL006W	1	YGR078C
YLL006W	1	YDR345C
YLL006W	1	YKL174C
YLL006W	1	YHR007C
YLL006W	1	YCR034W
YLL006W	1	YNL153C
YLL006W	1	YML094W
YLL006W	1	YER083C
YLL006W	1	YGL020C
YLL006W	1	YLL006W
YLL006W	1	YHR194W
YLL006W	1	YGR231C
YLL006W	1	YMR060C
YLL006W	1	YBR106W
YLL006W	1	YEL003W
YLL006W	1	YLR372W
YLL006W	1	YHR094C
YLL006W	1	YOL009C
YLL006W	1	YGR132C
YLL006W	1	YPL240C
YOL100W	1	YGR033C
YOL100W	1	YKL126W
YOL100W	1	YIL105C
YOL100W	1	YOL077C
YOL100W	1	YMR109W
YOL100W	1	YPL004C
YOL100W	1	YBL105C
YOL100W	1	YDR343C
YOL100W	1	YDR342C
YOL100W	1	YDR490C
YOL100W	1	YGR086C
YOL100W	1	YPR119W
YOL100W	1	YOL016C
YOL100W	1	YBR160W
YOL100W	1	YDL222C
YGL022W	1	YML019W
YGL022W	1	YBR054W
YGL022W	1	YGL226C______a
YGL022W	1	YBL105C
YGL022W	1	YMR149W
YGL022W	1	YGL022W
YGL022W	1	YBL039C
YGL022W	1	YOR085W
YGL022W	1	YEL002C
YGL022W	1	YJL002C
YGL022W	1	YLR378C
YGL022W	1	YOR336W
YGL022W	1	YER019C______a
YGL022W	1	YBL082C
YGL022W	1	YJL174W
YGL022W	1	YPL227C
YGL022W	1	YER087C______b
YGL022W	1	YOR103C
YGL022W	1	YPL240C
YGL022W	1	YDL232W
YMR048W	1	YDR076W
YMR048W	1	YML013W
YMR048W	1	YDR075W
YMR048W	1	YDL101C
YMR048W	1	YDL102W
YMR048W	1	YNL221C
YMR048W	1	YCR020C______a
YMR048W	1	YDR087C
YMR048W	1	YGR180C
YMR048W	1	YLR032W
YMR048W	1	YMR224C
YMR048W	1	YML032C
YMR048W	1	YGR188C
YMR048W	1	YBR060C
YMR048W	1	YCL061C
YMR048W	1	YPL129W
YMR048W	1	YDL116W
YMR048W	1	YER019W
YMR048W	1	YDR096W
YMR048W	1	YAL024C
YMR048W	1	YER016W
YMR048W	1	YGL219C
YMR048W	1	YHL009W______b
YMR048W	1	YJL090C
YMR048W	1	YER162C
YMR048W	1	YJL092W
YMR048W	1	YHR118C
YMR048W	1	YNL107W
YMR048W	1	YFL023W
YMR048W	1	YLR410W
YMR048W	1	YNL250W
YMR048W	1	YOR144C
YMR048W	1	YLR056W
YMR048W	1	YBR088C
YMR048W	1	YDR477W
YMR048W	1	YBR087W
YMR048W	1	YPL153C
YMR048W	1	YER173W
YMR048W	1	YGR078C
YMR048W	1	YDL007W
YMR048W	1	YOL094C
YMR048W	1	YDL003W
YMR048W	1	YOR153W
YMR048W	1	YNL261W
YMR048W	1	YGL240W
YMR048W	1	YDR489W
YMR048W	1	YJR043C
YMR048W	1	YOR026W
YMR048W	1	YPL024W
YMR048W	1	YOR025W
YMR048W	1	YDL013W
YMR048W	1	YGL245W
YMR048W	1	YDR359C
YMR048W	1	YDL020C
YMR048W	1	YDR217C
YMR048W	1	YHR013C
YMR048W	1	YDR499W
YMR048W	1	YNL273W
YMR048W	1	YGL121C
YMR048W	1	YDR369C
YMR048W	1	YML085C
YMR048W	1	YNL147W
YMR048W	1	YKL057C
YMR048W	1	YNL153C
YMR048W	1	YPL189W
YMR048W	1	YBR202W
YMR048W	1	YHR164C
YMR048W	1	YDL040C
YMR048W	1	YML094W
YMR048W	1	YAR007C
YMR048W	1	YOR191W
YMR048W	1	YPR110C
YMR048W	1	YNL298W
YMR048W	1	YLR320W
YMR048W	1	YER083C
YMR048W	1	YNL297C
YMR048W	1	YGL003C
YMR048W	1	YER088C
YMR048W	1	YPL194W
YMR048W	1	YCR052W
YMR048W	1	YMR167W
YMR048W	1	YIL040W
YMR048W	1	YLL002W
YMR048W	1	YDR254W
YMR048W	1	YMR179W
YMR048W	1	YHR191C
YMR048W	1	YER095W
YMR048W	1	YLR200W
YMR048W	1	YJR084W
YMR048W	1	YDR260C
YMR048W	1	YOR073W
YMR048W	1	YCR066W
YMR048W	1	YGL020C
YMR048W	1	YOR080W
YMR048W	1	YGL163C
YMR048W	1	YPR135W
YMR048W	1	YPR141C
YMR048W	1	YMR190C
YMR048W	1	YMR198W
YMR048W	1	YLR357W
YMR048W	1	YMR055C
YMR048W	1	YNL199C
YMR048W	1	YMR199W
YMR048W	1	YCR086W
YMR048W	1	YDR004W
YMR048W	1	YLR368W
YMR048W	1	YBL058W
YMR048W	1	YEL003W
YMR048W	1	YFR052W
YMR048W	1	YIR008C
YMR048W	1	YMR078C
YMR048W	1	YLR234W
YMR048W	1	YGL058W
YMR048W	1	YLR103C
YMR048W	1	YML103C
YMR048W	1	YOL001W
YMR048W	1	YMR308C
YMR048W	1	YOR340C
YMR048W	1	YOR209C
YMR048W	1	YBR136W
YMR048W	1	YNL307C
YMR048W	1	YOR207C
YMR048W	1	YNL312W
YMR048W	1	YPR046W
YMR048W	1	YEL037C
YMR048W	1	YPR051W
YMR048W	1	YJL030W
YMR048W	1	YCL010C
YMR048W	1	YGR136W
YMR048W	1	YLR268W
YMR048W	1	YER104W
YMR048W	1	YHR200W
YMR048W	1	YEL053C
YMR048W	1	YCL016C
YMR048W	1	YGL086W
YMR048W	1	YOR368W
YMR048W	1	YKR082W
YMR048W	1	YEL056W
YMR048W	1	YPL226W
YMR048W	1	YEL061C
YMR048W	1	YER116C
YMR048W	1	YEL062W
YMR048W	1	YLR288C
YMR048W	1	YKL113C
YMR048W	1	YLR289W
YMR048W	1	YJL194W
YMR048W	1	YNR051C
YMR048W	1	YOR244W
YKL006C______a	1	YHL031C
YKL006C______a	1	YMR215W
YKL006C______a	1	YLR026C
YKL006C______a	1	YGL223C
YKL006C______a	1	YDR331W
YKL006C______a	1	YLR078C
YKL006C______a	1	YIL004C
YKL006C______a	1	YOR036W
YKL006C______a	1	YKL196C
YKL006C______a	1	YMR197C
YKL006C______a	1	YOR327C
YKL006C______a	1	YGR120C
YKL006C______a	1	YLR268W
YKL006C______a	1	YDR189W
YKL006C______a	1	YPL240C
YKL006C______a	1	YOR106W
YNL054W______a	1	YGR040W
YNL054W______a	1	YJL095W
YNL054W______a	1	YHR135C
YNL054W______a	1	YNL289W
YNL054W______a	1	YNL154C
YNL054W______a	1	YBL016W
YNL054W______a	1	YHR079C
YNL054W______a	1	YGL180W
YNL054W______a	1	YHR082C
YNL054W______a	1	YOL001W
YNL054W______a	1	YIL095W
YNL054W______b	1	YER081W
YNL054W______b	1	YFR034C
YOR081C	1	YAL016W
YOR081C	1	YDR099W
YOR081C	1	YLR058C
YOR081C	1	YMR272C
YOR081C	1	YIL148W
YOR081C	1	YGL245W
YOR081C	1	YJR045C
YOR081C	1	YPR119W
YOR081C	1	YOR081C
YOR081C	1	YDR272W
YOR081C	1	YHR064C
YOR081C	1	YFR053C
YOR081C	1	YKR048C
YOR081C	1	YGL195W
YOR081C	1	YLR249W
YOR081C	1	YMR309C
YOR081C	1	YJL020C
YOR081C	1	YLL062C
YOR081C	1	YJL034W
YOR081C	1	YBR160W
YOR081C	1	YGR285C
YOR081C	1	YLR291C
YOR081C	1	YNL209W
YKR010C	1	YDR439W
YKR010C	1	YAL021C
YKR010C	1	YJL076W
YKR010C	1	YPL129W
YKR010C	1	YER016W
YKR010C	1	YPL138C
YKR010C	1	YKL017C
YKR010C	1	YBR088C
YKR010C	1	YGL106W
YKR010C	1	YDL013W
YKR010C	1	YDL042C
YKR010C	1	YPR110C
YKR010C	1	YDR110W
YKR010C	1	YNL030W
YKR010C	1	YDR127W
YKR010C	1	YFR028C
YKR010C	1	YDR138W
YKR010C	1	YCR077C
YKR010C	1	YMR198W
YKR010C	1	YCR086W
YKR010C	1	YDR145W
YKR010C	1	YDR159W
YKR010C	1	YGL194C
YKR010C	1	YOL006C
YKR010C	1	YBR009C
YKR010C	1	YEL061C
YKR010C	1	YPL240C
YKR010C	1	YNR052C
YDL067C	1	YHR051W
YDL067C	1	YNL052W
YDL067C	1	YGL187C
YDL067C	1	YPL240C
YGL161C	1	YGR172C
YGL161C	1	YGL200C
YGL161C	1	YAL013W
YGL161C	1	YBR060C
YGL161C	1	YGL212W
YGL161C	1	YJL095W
YGL161C	1	YDR331W
YGL161C	1	YMR263W
YGL161C	1	YMR272C
YGL161C	1	YKL073W
YGL161C	1	YGL020C
YGL161C	1	YJL117W
YGL161C	1	YLR350W
YGL161C	1	YGL198W
YGL161C	1	YLR242C
YGL161C	1	YOL001W
YGL161C	1	YOR357C
YGL161C	1	YGR157W
YGL161C	1	YPL240C
YGL161C	1	YER125W
YGL161C	1	YDR425W
YOR080W	1	YDR076W
YOR080W	1	YDR075W
YOR080W	1	YDL101C
YOR080W	1	YDR439W
YOR080W	1	YFL001W
YOR080W	1	YDR443C
YOR080W	1	YML028W
YOR080W	1	YDR083W
YOR080W	1	YGR180C
YOR080W	1	YLR032W
YOR080W	1	YMR224C
YOR080W	1	YML032C
YOR080W	1	YER151C
YOR080W	1	YCL054W
YOR080W	1	YDR312W
YOR080W	1	YKL139W
YOR080W	1	YLR039C
YOR080W	1	YCL061C
YOR080W	1	YJR140C
YOR080W	1	YMR231W
YOR080W	1	YAL024C
YOR080W	1	YER014W
YOR080W	1	YER016W
YOR080W	1	YJR006W
YOR080W	1	YER161C
YOR080W	1	YDR456W
YOR080W	1	YDR323C
YOR080W	1	YDR322W
YOR080W	1	YNL236W
YOR080W	1	YJL092W
YOR080W	1	YHR115C
YOR080W	1	YDR328C
YOR080W	1	YPL002C
YOR080W	1	YNL107W
YOR080W	1	YDL132W
YOR080W	1	YKL014C
YOR080W	1	YHR129C
YOR080W	1	YNL250W
YOR080W	1	YML058W
YOR080W	1	YLR055C
YOR080W	1	YER178W
YOR080W	1	YPL012W
YOR080W	1	YLR418C
YOR080W	1	YLR417W
YOR080W	1	YDR334W
YOR080W	1	YML061C
YOR080W	1	YPL153C
YOR080W	1	YPL152W
YOR080W	1	YER173W
YOR080W	1	YPL018W
YOR080W	1	YGL100W
YOR080W	1	YPL017C
YOR080W	1	YOR156C
YOR080W	1	YOR295W
YOR080W	1	YML063W
YOR080W	1	YIL134W
YOR080W	1	YBR098W
YOR080W	1	YML071C
YOR080W	1	YJR043C
YOR080W	1	YOR026W
YOR080W	1	YNL132W
YOR080W	1	YGL244W
YOR080W	1	YOR025W
YOR080W	1	YDL013W
YOR080W	1	YLR079W
YOR080W	1	YKL176C
YOR080W	1	YDR359C
YOR080W	1	YDL020C
YOR080W	1	YML074C
YOR080W	1	YDR217C
YOR080W	1	YHR013C
YOR080W	1	YOR038C
YOR080W	1	YNL136W
YOR080W	1	YOR039W
YOR080W	1	YHR019C
YOR080W	1	YNL273W
YOR080W	1	YLR085C
YOR080W	1	YDR369C
YOR080W	1	YHR154W
YOR080W	1	YDL031W
YOR080W	1	YIL153W
YOR080W	1	YJR053W
YOR080W	1	YBL008W
YOR080W	1	YDL040C
YOR080W	1	YHR031C
YOR080W	1	YHR030C
YOR080W	1	YHR170W
YOR080W	1	YNL298W
YOR080W	1	YLR320W
YOR080W	1	YER083C
YOR080W	1	YDR381W
YOR080W	1	YPL055C
YOR080W	1	YGL003C
YOR080W	1	YOR061W
YOR080W	1	YDR389W
YOR080W	1	YNL025C
YOR080W	1	YDR113C
YOR080W	1	YDR386W
YOR080W	1	YDL059C
YOR080W	1	YFR010W
YOR080W	1	YBL023C
YOR080W	1	YOR067C
YOR080W	1	YBR215W
YOR080W	1	YMR038C
YOR080W	1	YJL109C
YOR080W	1	YDR254W
YOR080W	1	YHR052W
YOR080W	1	YHR191C
YOR080W	1	YFR019W
YOR080W	1	YER095W
YOR080W	1	YDR121W
YOR080W	1	YGL019W
YOR080W	1	YCR066W
YOR080W	1	YGL020C
YOR080W	1	YBR231C
YOR080W	1	YMR048W
YOR080W	1	YGL163C
YOR080W	1	YHR194W
YOR080W	1	YPR135W
YOR080W	1	YPR141C
YOR080W	1	YJL115W
YOR080W	1	YMR190C
YOR080W	1	YGL167C
YOR080W	1	YDL074C
YOR080W	1	YHR064C
YOR080W	1	YHR066W
YOR080W	1	YMR198W
YOR080W	1	YMR055C
YOR080W	1	YBR107C
YOR080W	1	YFR040W
YOR080W	1	YGL175C
YOR080W	1	YBR247C
YOR080W	1	YCR086W
YOR080W	1	YDR004W
YOR080W	1	YOL115W
YOR080W	1	YPR159W
YOR080W	1	YPR016C
YOR080W	1	YNL064C
YOR080W	1	YMR073C
YOR080W	1	YJL141C
YOR080W	1	YLL033W
YOR080W	1	YMR078C
YOR080W	1	YPR164W
YOR080W	1	YLR234W
YOR080W	1	YMR077C
YOR080W	1	YGL058W
YOR080W	1	YOL133W
YOR080W	1	YIR019C
YOR080W	1	YLL050C
YOR080W	1	YBR278W
YOR080W	1	YEL032W
YOR080W	1	YNL308C
YOR080W	1	YNL086W
YOR080W	1	YBL076C
YOR080W	1	YOR209C
YOR080W	1	YBR136W
YOR080W	1	YBR135W
YOR080W	1	YNL307C
YOR080W	1	YOL012C
YOR080W	1	YPL211W
YOR080W	1	YJL030W
YOR080W	1	YLR262C
YOR080W	1	YCL010C
YOR080W	1	YKR072C
YOR080W	1	YPL217C
YOR080W	1	YHR200W
YOR080W	1	YER111C
YOR080W	1	YDR191W
YOR080W	1	YCL016C
YOR080W	1	YGL086W
YOR080W	1	YOR368W
YOR080W	1	YJR102C
YOR080W	1	YLR274W
YOR080W	1	YLR135W
YOR080W	1	YER116C
YOR080W	1	YJL047C
YOR080W	1	YJR104C
YOR080W	1	YLR148W
YOR080W	1	YOL041C
YOR080W	1	YKL113C
YOR080W	1	YBR035C
YOR080W	1	YAL002W
YOR080W	1	YNR052C
YOR080W	1	YOR244W
YDL066W	1	YER151C
YDL066W	1	YAL038W
YDL066W	1	YOR136W
YDL066W	1	YNL250W
YDL066W	1	YER036C
YDL066W	1	YLR441C
YDL066W	1	YMR173W
YDL066W	1	YNL037C
YDL066W	1	YMR304W
YDL066W	1	YPL220W
YDL066W	1	YJL034W
YDL066W	1	YNR051C
YGL160W	1	YFL039C
YGL160W	1	YPL240C
YLR207W	1	YML029W
YLR207W	1	YHR101C
YLR207W	1	YLR039C
YLR207W	1	YER157W
YLR207W	1	YDL126C
YLR207W	1	YBR058C______a
YLR207W	1	YDR331W
YLR207W	1	YBR080C
YLR207W	1	YFL031W
YLR207W	1	YMR264W
YLR207W	1	YMR272C
YLR207W	1	YML075C
YLR207W	1	YLR450W
YLR207W	1	YBR201W
YLR207W	1	YMR297W
YLR207W	1	YMR022W
YLR207W	1	YNL297C
